StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q28,Q11,Q12,Q13,Q9,Q14,Q29,Q10_1,Q10_2,Q10_3,Q10_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27_1,Q27_2,Q27_3,Q27_4,Q2,Q3,Q4,Q5,Q6,Q15,Q17,Q18,Q19,Q20
5/25/21 11:54,5/25/21 12:18,IP Address,49.37.212.228,100,1435,TRUE,5/25/21 12:18,R_3nPjeYePhzCRd9o,,,,,12.89959717,80.22088623,anonymous,EN,Yes,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$90,000 - $99,999",4 year degree,White,Democrat,Highly involved,DEMOCRATIC,6 YEARS,"JOE BIDEN,XI JINPING,  ALEXANDER VAN DER BELLEN",Trans-Pacific Partnership
5/25/21 12:05,5/25/21 12:18,IP Address,24.210.66.226,100,804,TRUE,5/25/21 12:18,R_1MZnjmWFIkGvF10,,,,,40.24589539,-83.36029816,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,35 - 44,"$50,000 - $59,999",Professional degree,White,Democrat,Highly involved,USA,6 Years,"Ashraf Ghani, Ilir Meta, Abdelaziz Bouteflika",Tangible Personal Property
5/25/21 12:07,5/25/21 12:18,IP Address,67.3.180.193,100,632,TRUE,5/25/21 12:18,R_123hj9vTe0Ppt7R,,,,,41.26480103,-96.00009918,anonymous,EN,,Yes,,,,,,,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly Agree,Somewhat agree,Strongly Agree,25 - 34,"$50,000 - $59,999",2 year degree,White,Independent,Not involved at all,Democrats ,6 years,"Johnson, Putin, Merkel",I don't know.
5/25/21 12:08,5/25/21 12:18,IP Address,208.221.36.41,100,636,TRUE,5/25/21 12:18,R_3oFnU0SPJSBIQBd,,,,,37.75100708,-97.8219986,anonymous,EN,,,Yes,,,,,,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,35 - 44,"$60,000 - $69,999",4 year degree,White,Democrat,Moderately involved,Democrats,six,"Ilir Meta , Ram Nath Kovind , ,Henri",The Trans Pacific Partnership
5/25/21 11:47,5/25/21 12:18,IP Address,122.164.19.91,100,1895,TRUE,5/25/21 12:18,R_2y3ZLqeBrt4chAu,,,,,12.89959717,80.22088623,anonymous,EN,,,,Yes,,,,,Somewhat agree,Somewhat disagree,Strongly Agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly Agree,Somewhat disagree,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,Democratic ,six years,"Rumen Radev, Abdul Hamid, Vladimir Putin",Trans-Pacific Partnership
5/25/21 12:01,5/25/21 12:18,IP Address,3.87.197.139,100,1054,TRUE,5/25/21 12:18,R_OeVR2n03hxJXyOR,,,,,39.0480957,-77.47280121,anonymous,EN,,,,,Yes,,,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,45 - 54,"$70,000 - $79,999",Professional degree,American Indian or Alaska Native,Democrat,Highly involved,DEMOCRATS,SIX,"ASHRAF GHANI, BORIS JOHNSON, RAM NATH KOVIND",TRANS-PACIFIC PARTNERSHIP
5/25/21 12:15,5/25/21 12:18,IP Address,38.111.180.18,100,212,TRUE,5/25/21 12:18,R_1rAGkeUF7rsRJlP,,,,,39.94520569,-82.97380066,anonymous,EN,,Yes,,,,,,,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly disagree,Somewhat agree,35 - 44,"$40,000 - $49,999",Some college,White,Democrat,Moderately involved,Democrats,6 years,"Justin Trudeau, Boris Johnson, Angela Merkel",I don't know
5/25/21 12:15,5/25/21 12:18,IP Address,73.37.52.65,100,186,TRUE,5/25/21 12:18,R_UFLv94l8rHnMpvX,,,,,45.48049927,-122.6362991,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,25 - 34,"$10,000 - $19,999",4 year degree,White,Democrat,Moderately involved,Democrats,6 years,"Angela Merkel, Netanyahu, Erdogan",Trans Pacific Partnership
5/25/21 11:49,5/25/21 12:18,IP Address,208.87.72.26,100,1772,TRUE,5/25/21 12:18,R_BJmQRb1d80R2Gt3,,,,,36.34950256,-88.85449982,anonymous,EN,,,,,,,Yes,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,democrats,4 years,"tredeau, merkel, netanyahu",trans pacific partnership
5/25/21 12:14,5/25/21 12:18,IP Address,68.104.243.227,100,247,TRUE,5/25/21 12:18,R_3O1GGTMWJt8lhCS,,,,,33.57679749,-112.2348022,anonymous,EN,,,Yes,,,,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,I don't know,5 years,I don't know,Trans-pacific Partnership
5/25/21 12:15,5/25/21 12:19,IP Address,98.249.248.43,100,214,TRUE,5/25/21 12:19,R_VTZRs1B6YRVm0xP,,,,,25.81530762,-80.35769653,anonymous,EN,,,Yes,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$60,000 - $69,999",4 year degree,Black or African American,Democrat,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 12:13,5/25/21 12:19,IP Address,97.93.26.115,100,382,TRUE,5/25/21 12:19,R_Aj3n0WGXzbmTh6N,,,,,35.09539795,-120.6110001,anonymous,EN,,Yes,,,,,,,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$50,000 - $59,999",Professional degree,Black or African American,Republican,Neutral,United States House of Representatives,6," Ashraf Ghani, Edi Rama,Abdelaziz Djerad",The Trans-Pacific Partnership
5/25/21 12:01,5/25/21 12:19,IP Address,68.129.50.115,100,1086,TRUE,5/25/21 12:19,R_1cSpMjHfy55IOV7,,,,,40.63270569,-73.63330078,anonymous,EN,Yes,,,,,,,,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,45 - 54,"$50,000 - $59,999",High school graduate,White,Republican,Not very involved,Democrats,I don't know,"Putin, Netanyahu, Jinping",Trans Pacific Partnership
5/25/21 12:17,5/25/21 12:19,IP Address,50.231.89.152,100,145,TRUE,5/25/21 12:19,R_3n11hkdgQwT6czr,,,,,33.89830017,-84.58930206,anonymous,EN,,,,,Yes,,,,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$60,000 - $69,999",Professional degree,Black or African American,Republican,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 11:50,5/25/21 12:19,IP Address,72.179.25.89,100,1778,TRUE,5/25/21 12:19,R_1GBbi0cBOpU0aCV,,,,,26.19659424,-97.69120026,anonymous,EN,,,Yes,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,35 - 44,"$90,000 - $99,999",Professional degree,White,Democrat,Highly involved,usa,6,"Ashraf Ghani, Ilir Meta, Abdelaziz Bouteflika",Tangible Personal Property
5/25/21 12:12,5/25/21 12:19,IP Address,73.100.119.164,100,465,TRUE,5/25/21 12:19,R_WvS3bTn2NHHD1S1,,,,,41.74310303,-72.68270111,anonymous,EN,,,,Yes,,,,,Somewhat agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$60,000 - $69,999",Professional degree,White,Republican,Moderately involved,partner,3,I don't know,Blood Disorder
5/25/21 12:12,5/25/21 12:19,IP Address,63.160.143.66,100,444,TRUE,5/25/21 12:19,R_1Q4Wl3au6knB964,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,Yes,,,,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,25 - 34,"$70,000 - $79,999",Professional degree,White,Democrat,Moderately involved,I dont know,I dont know,"Yasmeen serhan,Michael schuman,Anshel pfeffer",Trans-Pacific Partnership
5/25/21 11:58,5/25/21 12:20,IP Address,68.5.166.96,100,1282,TRUE,5/25/21 12:20,R_3kBNrp0jcD6Xas6,,,,,33.43389893,-117.6221008,anonymous,EN,,,Yes,,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,25 - 34,"$40,000 - $49,999",4 year degree,White,Democrat,Highly involved,Democratic party,6,I dont know,I dont know
5/25/21 12:18,5/25/21 12:20,IP Address,208.221.33.227,100,118,TRUE,5/25/21 12:20,R_301CgkiII3udDKc,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$20,000 - $29,999",4 year degree,Black or African American,Republican,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 12:04,5/25/21 12:20,IP Address,166.184.114.22,100,930,TRUE,5/25/21 12:20,R_3PSMJ66M4PB2loi,,,,,33.74850464,-84.38710022,anonymous,EN,,,Yes,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,55 - 64,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Highly involved,"January 3 ,2019, as a result of the elections , When they won 235 seats",Six years,"Afghanistan-Ashraf Ghani, Albania-Ilir Meta, Algeria-Abdelmadjid Tebboune",Trans- Pacific Partnership at Wikisource
5/25/21 11:55,5/25/21 12:20,IP Address,192.184.98.38,100,1462,TRUE,5/25/21 12:20,R_1HqsQuNtNPUqpuI,,,,,31.13960266,-92.08309937,anonymous,EN,,,,,,,,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,35 - 44,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Moderately involved,republican,5,ramnad govind hohnes,tpp
5/25/21 12:09,5/25/21 12:20,IP Address,98.43.97.186,100,628,TRUE,5/25/21 12:20,R_Bt6guSe3oQFzSh3,,,,,39.88310242,-105.1121979,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,25 - 34,"$100,000 - $149,999",Professional degree,White,Democrat,Highly involved,Birthday party,2 years,"Donald trump,obama,joebiden",Trans-Pacific Partnership
5/25/21 12:17,5/25/21 12:20,IP Address,12.198.49.16,100,188,TRUE,5/25/21 12:20,R_22ldZdBaCF2N101,,,,,32.7203064,-117.1551971,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,25 - 34,"$60,000 - $69,999",4 year degree,White,Democrat,Neutral,democrat,one third ,I don't know.,The Trans-Pacific Partnership 
5/25/21 11:45,5/25/21 12:20,IP Address,103.78.16.53,100,2085,TRUE,5/25/21 12:20,R_eQiVoTFmpArvV8B,,,,,11.00079346,76.01379395,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,25 - 34,"$10,000 - $19,999",Professional degree,Asian,Other,Not involved at all,I don't know,I don't know,"Halimah Yacob, Joe Biden, Xi Jinping",Trans-Pacific Partnership
5/25/21 12:13,5/25/21 12:20,IP Address,103.212.156.93,100,396,TRUE,5/25/21 12:20,R_2qfR00uCpOOoGeS,,,,,28.65420532,77.23730469,anonymous,EN,,,,,,Yes,,,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"Less than $10,000",Professional degree,Asian,Independent,Moderately involved,I don't know.,6 years,"Putin, Kovind, Markel",I don't know.
5/25/21 12:16,5/25/21 12:20,IP Address,12.198.49.98,100,255,TRUE,5/25/21 12:20,R_3PF5pS7BO4uLrtv,,,,,32.7203064,-117.1551971,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$60,000 - $69,999",4 year degree,White,Republican,Moderately involved,I don't Know,4,3,4
5/25/21 12:06,5/25/21 12:20,IP Address,98.215.32.52,100,859,TRUE,5/25/21 12:20,R_2reJJMM29avreBH,,,,,42.01280212,-88.09670258,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$90,000 - $99,999",Professional degree,White,Democrat,Moderately involved,Birthday party,2 year,"Donald Trump, joe biden, obama",Trans-pacific partnership
5/25/21 12:05,5/25/21 12:20,IP Address,24.211.36.43,100,938,TRUE,5/25/21 12:20,R_1JWNl6BrpAxIBJw,,,,,34.12309265,-79.68930054,anonymous,EN,,,,,Yes,,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,"$30,000 - $39,999",Some college,Black or African American,Independent,Neutral,Democrats,6,Putin Trudeau and Kim jong un,I don't know.
5/25/21 12:00,5/25/21 12:21,IP Address,24.33.130.86,100,1217,TRUE,5/25/21 12:21,R_2f83Ru0sha2JgM2,,,,,39.33599854,-84.31259918,anonymous,EN,,Yes,,,,,,,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,25 - 34,"$80,000 - $89,999",4 year degree,Black or African American,Democrat,Moderately involved,United States,6,"Ashraf Ghani,Ilir Meta, Abdelmadjid Tebboune",The Trans-Pacific Partnership (TPP)
5/25/21 11:45,5/25/21 12:21,IP Address,108.249.185.189,100,2124,TRUE,5/25/21 12:21,R_e2pc89Ofr3ZSyg9,,,,,36.10209656,-97.06359863,anonymous,EN,,,,,,,,Yes,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,35 - 44,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,Democrats,6 years,"Elizabeth, Jinping, Reuvan rivlin.",i don't know
5/25/21 11:54,5/25/21 12:21,IP Address,98.156.232.8,100,1597,TRUE,5/25/21 12:21,R_1mn3bhZJQXkSBEX,,,,,30.51539612,-97.66889954,anonymous,EN,,,Yes,,,,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,25 - 34,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Neutral,Democrat,6,"Dictators or leaders of one-party states, whether popularly elected or not, are also often called presidents. Presidentialism is the dominant form of government in the mainland Americas, with 19 of its 22 sovereign states being presidential republics, the exceptions being Canada, Belize, and Suriname.","Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy"
5/25/21 12:11,5/25/21 12:21,IP Address,63.75.248.91,100,626,TRUE,5/25/21 12:21,R_1eFNL8eDsqbC3ra,,,,,39.61019897,-75.67469788,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,45 - 54,"$20,000 - $29,999",4 year degree,Black or African American,Independent,Neutral,Democratic,6 years,I don't know,I don't know
5/25/21 12:19,5/25/21 12:21,IP Address,100.36.133.136,100,115,TRUE,5/25/21 12:21,R_1gtKBvKHnzoT96N,,,,,38.81730652,-77.29049683,anonymous,EN,,,Yes,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly disagree,Strongly Agree,Somewhat agree,Strongly disagree,Strongly disagree,18 - 24,"$70,000 - $79,999",4 year degree,White,Republican,Moderately involved,Democrats,Six years,"Boris Johnson, Vladmir Putin, Justin Trudeau",Trans-Pacific Partnership
5/25/21 12:14,5/25/21 12:21,IP Address,63.75.245.181,100,471,TRUE,5/25/21 12:21,R_3kb1Oit2Mfk5PTr,,,,,42.58360291,-83.49890137,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,45 - 54,"$40,000 - $49,999",Professional degree,White,Independent,Highly involved,i dont know,I don't know,"jo biden, donald trump, edi Rama",Trans-Pacific Partnership
5/25/21 11:46,5/25/21 12:21,IP Address,49.37.219.142,100,2136,TRUE,5/25/21 12:21,R_32XUT3m87Zq5c2Z,,,,,12.89959717,80.22088623,anonymous,EN,,,,,Yes,,,,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$80,000 - $89,999",4 year degree,White,Democrat,Moderately involved,democratic,6years,"joe biden, Ashraf Ghani, xi jinping",Trans-Pacific Partnership
5/25/21 12:10,5/25/21 12:22,IP Address,73.198.13.141,100,682,TRUE,5/25/21 12:22,R_3G7YvqTL34PgILV,,,,,39.37730408,-74.61229706,anonymous,EN,,,,,,,,Yes,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,25 - 34,"$40,000 - $49,999",4 year degree,White,Democrat,Moderately involved,Republicans,6 years,"Putin, Johnson, Jinping",I don't know
5/25/21 12:14,5/25/21 12:22,IP Address,173.28.200.41,100,468,TRUE,5/25/21 12:22,R_2aA0IXR6c2Kn00K,,,,,41.63439941,-91.50540161,anonymous,EN,Yes,,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$40,000 - $49,999",4 year degree,White,Republican,Highly involved,democrats,6 years,"albania, china, india",I don't know
5/25/21 12:18,5/25/21 12:22,IP Address,208.86.13.204,100,257,TRUE,5/25/21 12:22,R_3HTZSA2bQn0x8RB,,,,,31.58079529,-89.22239685,anonymous,EN,,,,Yes,,,,,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,45 - 54,"$100,000 - $149,999",Professional degree,White,Republican,Highly involved,Democrats,6,I don't know,I don't know
5/25/21 12:03,5/25/21 12:22,IP Address,49.37.221.26,100,1120,TRUE,5/25/21 12:22,R_1f8F7fuQpInOMNi,,,,,12.89959717,80.22088623,anonymous,EN,,,,Yes,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,democratic,6 year,"joe biden, xi jinping, ashraf ghani",trans pacific Partnership
5/25/21 12:18,5/25/21 12:22,IP Address,68.226.100.203,100,251,TRUE,5/25/21 12:22,R_2tbQVx6aBkX2oAi,,,,,32.26989746,-110.9852982,anonymous,EN,,,,,,,,Yes,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,25 - 34,"$40,000 - $49,999",4 year degree,White,Democrat,Highly involved,Democratic party,6,I dont know,I dont know
5/25/21 12:12,5/25/21 12:22,IP Address,157.51.91.72,100,618,TRUE,5/25/21 12:22,R_Z7V3Kox64R8nuo1,,,,,12.89959717,80.22088623,anonymous,EN,,,,,,Yes,,,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,25 - 34,"Less than $10,000",High school graduate,Asian,Democrat,Moderately involved,I don't know,I don't know,"Joe Biden, Halimah Yacob, Gotabaya Rajapaksa",I don't know
5/25/21 11:54,5/25/21 12:22,IP Address,73.96.219.152,100,1698,TRUE,5/25/21 12:22,R_V55pqwW59gyIWoV,,,,,44.94659424,-123.010498,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly Agree,Strongly disagree,Strongly Agree,25 - 34,"$40,000 - $49,999",4 year degree,White,Democrat,Moderately involved,Democrats,6 years ,"Bulsanario, modi, boris johnson, merkel ",Trans pacific partnership 
5/25/21 12:11,5/25/21 12:23,IP Address,67.246.14.20,100,702,TRUE,5/25/21 12:23,R_0eUhNZOuvqp7SYV,,,,,42.45089722,-73.24949646,anonymous,EN,,,Yes,,,,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$50,000 - $59,999",Professional degree,White,Republican,Highly involved,republician,six,"Bidya Devi Bhandari,Jacinda Arden,narendra Modi",Trans-Pacific Partnership
5/25/21 12:21,5/25/21 12:23,IP Address,50.231.89.177,100,105,TRUE,5/25/21 12:23,R_z6dr8uWm7DC5LaN,,,,,33.89830017,-84.58930206,anonymous,EN,,,,,,Yes,,,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$60,000 - $69,999",4 year degree,White,Republican,Moderately involved,4,4,4,4
5/25/21 12:16,5/25/21 12:23,IP Address,75.136.158.24,100,418,TRUE,5/25/21 12:23,R_1HoRcQ28xOwabNP,,,,,34.52510071,-82.63069916,anonymous,EN,,,Yes,,,,,,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly disagree,Somewhat disagree,25 - 34,"$40,000 - $49,999",4 year degree,White,Democrat,Moderately involved,democrats,6 years,"vladimir putin, angela merkel, boris johnson",transpacific trade partnership
5/25/21 12:08,5/25/21 12:23,IP Address,75.173.89.156,100,855,TRUE,5/25/21 12:23,R_1kHPpFoUXaXmyit,,,,,30.38839722,-92.09339905,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,18 - 24,"$40,000 - $49,999",4 year degree,White,Democrat,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 12:11,5/25/21 12:23,IP Address,99.1.189.33,100,722,TRUE,5/25/21 12:23,R_2b33ySMUbTHU4dw,,,,,33.61390686,-84.06569672,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,"$60,000 - $69,999",4 year degree,Black or African American,Independent,Neutral,Democrats,2 years,"Trudeau, Putin, Kim",I don't know.
5/25/21 12:20,5/25/21 12:23,IP Address,98.167.250.203,100,174,TRUE,5/25/21 12:23,R_1DYzghUAgQtWa2Q,,,,,33.63499451,-112.3320999,anonymous,EN,,,,,,Yes,,,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,25 - 34,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Highly involved, don't know, don't know, don't know, don't know
